Symbol,Company Name,Sector,PaymentDate,AnnualDividendsPerShare,DividendYield,PayoutRatio
CVLG,"Covenant Logistics Group, Inc. - Class A Common Stock",Industrials,12/29/2023,0.44,0.98%,11.51
CVLT,"Commvault Systems, Inc. - Common Stock",Technology,N/A,N/A,N/A,N/A
CVLT,"Commvault Systems, Inc. - Common Stock",Technology,,,,
CVLY,"Codorus Valley Bancorp, Inc - Common Stock",Finance,11/14/2023,0.68,2.69%,8.85
CVRX,"CVRx, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
CVRX,"CVRx, Inc. - Common Stock",Health Care,,,,
CVV,CVD Equipment Corporation - Common Stock,Technology,N/A,N/A,N/A,N/A
CVV,CVD Equipment Corporation - Common Stock,Technology,,,,
CWBC,Community West Bancshares - Common Stock,Finance,11/30/2023,0.32,1.82%,15.39
CWCO,Consolidated Water Co. Ltd. - Ordinary Shares,Utilities,10/31/2023,0.38,1.09%,N/A
CWD,CaliberCos Inc. - Class A Common Stock,Finance,N/A,N/A,N/A,N/A
CWD,CaliberCos Inc. - Class A Common Stock,Finance,,,,
CWST,"Casella Waste Systems, Inc. - Class A Common Stock",Utilities,N/A,N/A,N/A,N/A
CWST,"Casella Waste Systems, Inc. - Class A Common Stock",Utilities,,,,
CXAI,CXApp Inc. - Class A Common Stock,Technology,N/A,N/A,N/A,N/A
CXAI,CXApp Inc. - Class A Common Stock,Technology,,,,
CXAIW,CXApp Inc. - Warrant,Technology,N/A,N/A,N/A,N/A
CXAIW,CXApp Inc. - Warrant,Technology,,,,
CXDO,"Crexendo, Inc. - Common Stock",Telecommunications,04/11/2023,0.02,0.49%,N/A
CYAN,Cyanotech Corporation - Common Stock,Health Care,N/A,N/A,N/A,N/A
CYAN,Cyanotech Corporation - Common Stock,Health Care,,,,
CYBR,CyberArk Software Ltd. - Ordinary Shares,Technology,N/A,N/A,N/A,N/A
CYBR,CyberArk Software Ltd. - Ordinary Shares,Technology,,,,
CYCC,"Cyclacel Pharmaceuticals, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
CYCC,"Cyclacel Pharmaceuticals, Inc. - Common Stock",Health Care,,,,
CYCCP,"Cyclacel Pharmaceuticals, Inc. - 6% Convertible Preferred Stock",Health Care,11/01/2023,0.6,3.7%,N/A
CYCN,"Cyclerion Therapeutics, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
CYCN,"Cyclerion Therapeutics, Inc. - Common Stock",Health Care,,,,
CYN,Cyngn Inc. - Common stock,Technology,N/A,N/A,N/A,N/A
CYN,Cyngn Inc. - Common stock,Technology,,,,
CYRX,"CryoPort, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
CYRX,"CryoPort, Inc. - Common Stock",Health Care,,,,
CYT,"Cyteir Therapeutics, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
CYT,"Cyteir Therapeutics, Inc. - Common Stock",Health Care,,,,
CYTH,"Cyclo Therapeutics, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
CYTH,"Cyclo Therapeutics, Inc. - Common Stock",Health Care,,,,
CYTHW,"Cyclo Therapeutics, Inc. - Warrant",Health Care,N/A,N/A,N/A,N/A
CYTHW,"Cyclo Therapeutics, Inc. - Warrant",Health Care,,,,
CYTK,"Cytokinetics, Incorporated - Common Stock",Health Care,N/A,N/A,N/A,N/A
CYTK,"Cytokinetics, Incorporated - Common Stock",Health Care,,,,
CYTO,Altamira Therapeutics Ltd. - Common Shares,Health Care,N/A,N/A,N/A,N/A
CYTO,Altamira Therapeutics Ltd. - Common Shares,Health Care,,,,
CZFS,"Citizens Financial Services, Inc. - Common Stock",Finance,12/29/2023,1.96,3.05%,15.01
CZNC,Citizens & Northern Corp - Common Stock,Finance,11/10/2023,1.12,4.94%,12.67
CZR,"Caesars Entertainment, Inc. - Common Stock",Consumer Discretionary,N/A,N/A,N/A,N/A
CZR,"Caesars Entertainment, Inc. - Common Stock",Consumer Discretionary,,,,
CZWI,"Citizens Community Bancorp, Inc. - Common Stock",Finance,02/17/2023,0.29,2.52%,8.52
DADA,Dada Nexus Limited - American Depositary Shares,Technology,N/A,N/A,N/A,N/A
DADA,Dada Nexus Limited - American Depositary Shares,Technology,,,,
DAIO,Data I/O Corporation - Common Stock,Industrials,N/A,N/A,N/A,33.67
DAKT,"Daktronics, Inc. - Common Stock",Industrials,N/A,N/A,N/A,8.51
DALN,DallasNews Corporation - Series A Common Stock,Consumer Discretionary,12/01/2023,0.64,15.09%,N/A
DARE,"Dare Bioscience, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
DARE,"Dare Bioscience, Inc. - Common Stock",Health Care,,,,
DATS,"DatChat, Inc. - Common Stock",Technology,N/A,N/A,N/A,N/A
DATS,"DatChat, Inc. - Common Stock",Technology,,,,
DATSW,"DatChat, Inc. - Series A Warrant",Technology,N/A,N/A,N/A,N/A
DATSW,"DatChat, Inc. - Series A Warrant",Technology,,,,
DAVE,Dave Inc.  - Class A Common Stock,Technology,N/A,N/A,N/A,N/A
DAVE,Dave Inc.  - Class A Common Stock,Technology,,,,
DAVEW,Dave Inc.  - Warrants,Technology,N/A,N/A,N/A,N/A
DAVEW,Dave Inc.  - Warrants,Technology,,,,
DAWN,"Day One Biopharmaceuticals, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
DAWN,"Day One Biopharmaceuticals, Inc. - Common Stock",Health Care,,,,
DBGI,"Digital Brands Group, Inc. - Common Stock",Consumer Discretionary,N/A,N/A,N/A,N/A
DBGI,"Digital Brands Group, Inc. - Common Stock",Consumer Discretionary,,,,
DBGIW,"Digital Brands Group, Inc. - Warrant",Consumer Discretionary,N/A,N/A,N/A,N/A
DBGIW,"Digital Brands Group, Inc. - Warrant",Consumer Discretionary,,,,
DBVT,DBV Technologies S.A. - American Depositary Shares,Health Care,N/A,N/A,N/A,N/A
DBVT,DBV Technologies S.A. - American Depositary Shares,Health Care,,,,
DBX,"Dropbox, Inc. - Class A Common Stock",Technology,N/A,N/A,N/A,N/A
DBX,"Dropbox, Inc. - Class A Common Stock",Technology,,,,
DCFC,Tritium DCFC Limited - Ordinary Shares,Technology,N/A,N/A,N/A,N/A
DCFC,Tritium DCFC Limited - Ordinary Shares,Technology,,,,
DCFCW,Tritium DCFC Limited - Warrant,Technology,N/A,N/A,N/A,N/A
DCFCW,Tritium DCFC Limited - Warrant,Technology,,,,
DCGO,DocGo Inc. - Common Stock,Health Care,N/A,N/A,N/A,N/A
DCGO,DocGo Inc. - Common Stock,Health Care,,,,
DCOM,"Dime Community Bancshares, Inc. - Common Stock",Finance,10/24/2023,1,3.79%,9.07
DCOMP,"Dime Community Bancshares, Inc. - Fixed-Rate Non-Cumulative Perpetual Preferred Stock, Series A",Finance,11/15/2023,1.375,7.68%,N/A
DCPH,"Deciphera Pharmaceuticals, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
DCPH,"Deciphera Pharmaceuticals, Inc. - Common Stock",Health Care,,,,
DCTH,"Delcath Systems, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
DCTH,"Delcath Systems, Inc. - Common Stock",Health Care,,,,
DDI,"DoubleDown Interactive Co., Ltd. - American Depository Shares",Technology,N/A,N/A,N/A,N/A
DDI,"DoubleDown Interactive Co., Ltd. - American Depository Shares",Technology,,,,
DDOG,"Datadog, Inc. - Class A Common Stock",Technology,N/A,N/A,N/A,N/A
DDOG,"Datadog, Inc. - Class A Common Stock",Technology,,,,
DECA,Denali Capital Acquisition Corp. - Class A Ordinary Shares,Finance,N/A,N/A,N/A,N/A
DECA,Denali Capital Acquisition Corp. - Class A Ordinary Shares,Finance,,,,
DECAU,Denali Capital Acquisition Corp. - Unit,Finance,N/A,N/A,N/A,N/A
DECAU,Denali Capital Acquisition Corp. - Unit,Finance,,,,
DECAW,Denali Capital Acquisition Corp. - Warrant,Finance,N/A,N/A,N/A,N/A
DECAW,Denali Capital Acquisition Corp. - Warrant,Finance,,,,
DENN,Denny's Corporation - Common Stock,Consumer Discretionary,N/A,N/A,N/A,N/A
DENN,Denny's Corporation - Common Stock,Consumer Discretionary,,,,
DERM,Journey Medical Corporation - Common Stock,Health Care,N/A,N/A,N/A,N/A
DERM,Journey Medical Corporation - Common Stock,Health Care,,,,
DFLI,Dragonfly Energy Holdings Corp - Common Stock,Technology,N/A,N/A,N/A,N/A
DFLI,Dragonfly Energy Holdings Corp - Common Stock,Technology,,,,
DFLIW,Dragonfly Energy Holdings Corp - Warrant,Technology,N/A,N/A,N/A,N/A
DFLIW,Dragonfly Energy Holdings Corp - Warrant,Technology,,,,
DGHI,Digihost Technology Inc. - Common Subordinate Voting Shares,Finance,N/A,N/A,N/A,N/A
DGHI,Digihost Technology Inc. - Common Subordinate Voting Shares,Finance,,,,
DGICA,"Donegal Group, Inc. - Class A Common Stock",Finance,11/15/2023,0.68,4.89%,44.84
DGICB,"Donegal Group, Inc. - Class B Common Stock",Finance,11/15/2023,0.61,4.07%,55.52
DGII,Digi International Inc. - Common Stock,Technology,N/A,N/A,N/A,N/A
DGII,Digi International Inc. - Common Stock,Technology,,,,
DGLY,"Digital Ally, Inc. - Common Stock",Technology,N/A,N/A,N/A,N/A
DGLY,"Digital Ally, Inc. - Common Stock",Technology,,,,
DH,Definitive Healthcare Corp. - Class A Common Stock,Technology,N/A,N/A,N/A,N/A
DH,Definitive Healthcare Corp. - Class A Common Stock,Technology,,,,
DHAC,Digital Health Acquisition Corp. - Common Stock,Health Care,N/A,N/A,N/A,N/A
DHAC,Digital Health Acquisition Corp. - Common Stock,Health Care,,,,
DHACU,Digital Health Acquisition Corp. - Unit,Health Care,N/A,N/A,N/A,N/A
DHACU,Digital Health Acquisition Corp. - Unit,Health Care,,,,
DHACW,Digital Health Acquisition Corp. - Warrant,Health Care,N/A,N/A,N/A,N/A
DHACW,Digital Health Acquisition Corp. - Warrant,Health Care,,,,
DHC,Diversified Healthcare Trust  - Common Shares of Beneficial Interest,Real Estate,11/16/2023,0.04,1.12%,N/A
DHCA,DHC Acquisition Corp. - Class A ordinary share,Finance,N/A,N/A,N/A,N/A
DHCA,DHC Acquisition Corp. - Class A ordinary share,Finance,,,,
DHCAU,DHC Acquisition Corp. - Unit,Finance,N/A,N/A,N/A,N/A
DHCAU,DHC Acquisition Corp. - Unit,Finance,,,,
DHCAW,DHC Acquisition Corp. - Warrant,Finance,N/A,N/A,N/A,N/A
DHCAW,DHC Acquisition Corp. - Warrant,Finance,,,,
DHCNI,Diversified Healthcare Trust  - 5.625% Senior Notes due 2042,Real Estate,11/01/2023,1.4063,9.38%,N/A
DHCNL,Diversified Healthcare Trust  - 6.25% Senior Notes Due 2046,Real Estate,12/01/2023,1.5625,10.19%,N/A
DHIL,"Diamond Hill Investment Group, Inc. - Class A Common Stock",Finance,12/08/2023,6,3.6%,11.48
DIBS,"1stdibs.com, Inc. - Common Stock",Consumer Discretionary,N/A,N/A,N/A,N/A
DIBS,"1stdibs.com, Inc. - Common Stock",Consumer Discretionary,,,,
DIOD,Diodes Incorporated - Common Stock,Technology,N/A,N/A,N/A,N/A
DIOD,Diodes Incorporated - Common Stock,Technology,,,,
DISA,Disruptive Acquisition Corporation I - Class A Ordinary Shares,Finance,N/A,N/A,N/A,N/A
DISA,Disruptive Acquisition Corporation I - Class A Ordinary Shares,Finance,,,,
DISAU,Disruptive Acquisition Corporation I - Unit,Finance,N/A,N/A,N/A,N/A
DISAU,Disruptive Acquisition Corporation I - Unit,Finance,,,,
DISAW,Disruptive Acquisition Corporation I - Warrant,Finance,N/A,N/A,N/A,N/A
DISAW,Disruptive Acquisition Corporation I - Warrant,Finance,,,,
DISH,DISH Network Corporation - Class A Common Stock,Telecommunications,N/A,N/A,N/A,N/A
DISH,DISH Network Corporation - Class A Common Stock,Telecommunications,,,,
DIST,Distoken Acquisition Corporation - Ordinary Shares,Finance,N/A,N/A,N/A,N/A
DIST,Distoken Acquisition Corporation - Ordinary Shares,Finance,,,,
DISTR,Distoken Acquisition Corporation - Right,Finance,N/A,N/A,N/A,N/A
DISTR,Distoken Acquisition Corporation - Right,Finance,,,,
DISTW,Distoken Acquisition Corporation - Warrant,Finance,N/A,N/A,N/A,N/A
DISTW,Distoken Acquisition Corporation - Warrant,Finance,,,,
DJCO,Daily Journal Corp. (S.C.) - Common Stock,Consumer Discretionary,N/A,N/A,N/A,N/A
DJCO,Daily Journal Corp. (S.C.) - Common Stock,Consumer Discretionary,,,,
DKNG,DraftKings Inc. - Class A Common Stock,Consumer Discretionary,N/A,N/A,N/A,N/A
DKNG,DraftKings Inc. - Class A Common Stock,Consumer Discretionary,,,,
DLHC,DLH Holdings Corp. - Common Stock,Consumer Discretionary,N/A,N/A,N/A,N/A
DLHC,DLH Holdings Corp. - Common Stock,Consumer Discretionary,,,,
DLPN,"Dolphin Entertainment, Inc. - Common Stock",Consumer Discretionary,N/A,N/A,N/A,N/A
DLPN,"Dolphin Entertainment, Inc. - Common Stock",Consumer Discretionary,,,,
DLTH,Duluth Holdings Inc. - Class B Common Stock,Consumer Discretionary,N/A,N/A,N/A,N/A
DLTH,Duluth Holdings Inc. - Class B Common Stock,Consumer Discretionary,,,,
DLTR,"Dollar Tree, Inc. - Common Stock",Consumer Discretionary,N/A,N/A,N/A,N/A
DLTR,"Dollar Tree, Inc. - Common Stock",Consumer Discretionary,,,,
DMAC,DiaMedica Therapeutics Inc. - Common Stock,Health Care,N/A,N/A,N/A,N/A
DMAC,DiaMedica Therapeutics Inc. - Common Stock,Health Care,,,,
DMAQ,Deep Medicine Acquisition Corp. - Class A Common Stock,Industrials,N/A,N/A,N/A,N/A
DMAQ,Deep Medicine Acquisition Corp. - Class A Common Stock,Industrials,,,,
DMK,DMK Pharmaceuticals Corporation - Common Stock,Health Care,N/A,N/A,N/A,N/A
DMK,DMK Pharmaceuticals Corporation - Common Stock,Health Care,,,,
DMLP,"Dorchester Minerals, L.P. - Common Units Representing Limited Partnership Interests",Energy,11/09/2023,3.3805,10.66%,11.97
DMRC,Digimarc Corporation - Common Stock,Technology,05/12/2014,N/A,N/A,N/A
DMTK,"DermTech, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
DMTK,"DermTech, Inc. - Common Stock",Health Care,,,,
DNLI,Denali Therapeutics Inc. - Common Stock,Health Care,N/A,N/A,N/A,N/A
DNLI,Denali Therapeutics Inc. - Common Stock,Health Care,,,,
DNTH,"Dianthus Therapeutics, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
DNTH,"Dianthus Therapeutics, Inc. - Common Stock",Health Care,,,,
DNUT,"Krispy Kreme, Inc. - Common Stock",Consumer Staples,11/09/2023,0.14,0.93%,N/A
DOCU,"DocuSign, Inc. - Common Stock",Technology,N/A,N/A,N/A,N/A
DOCU,"DocuSign, Inc. - Common Stock",Technology,,,,
DOGZ,Dogness (International) Corporation - Class A Common Stock,Consumer Discretionary,N/A,N/A,N/A,N/A
DOGZ,Dogness (International) Corporation - Class A Common Stock,Consumer Discretionary,,,,
DOMH,Dominari Holdings Inc. - Common Stock,Health Care,N/A,N/A,N/A,N/A
DOMH,Dominari Holdings Inc. - Common Stock,Health Care,,,,
DOMO,"Domo, Inc. - Class B Common Stock",Technology,N/A,N/A,N/A,N/A
DOMO,"Domo, Inc. - Class B Common Stock",Technology,,,,
DORM,"Dorman Products, Inc. - Common Stock",Consumer Discretionary,N/A,N/A,N/A,N/A
DORM,"Dorman Products, Inc. - Common Stock",Consumer Discretionary,,,,
DOX,Amdocs Limited - Ordinary Shares,Technology,10/27/2023,1.74,1.98%,19.58
DOYU,DouYu International Holdings Limited - American Depositary Shares,Technology,N/A,N/A,N/A,N/A
DOYU,DouYu International Holdings Limited - American Depositary Shares,Technology,,,,
DPCS,DP Cap Acquisition Corp I - Class A Ordinary Shares,Finance,N/A,N/A,N/A,N/A
DPCS,DP Cap Acquisition Corp I - Class A Ordinary Shares,Finance,,,,
DPCSU,DP Cap Acquisition Corp I - Unit,Finance,N/A,N/A,N/A,N/A
DPCSU,DP Cap Acquisition Corp I - Unit,Finance,,,,
DPCSW,DP Cap Acquisition Corp I - Warrants,Finance,N/A,N/A,N/A,N/A
DPCSW,DP Cap Acquisition Corp I - Warrants,Finance,,,,
DPRO,Draganfly Inc. - Common Shares,Consumer Discretionary,N/A,N/A,N/A,N/A
DPRO,Draganfly Inc. - Common Shares,Consumer Discretionary,,,,
DRCT,"Direct Digital Holdings, Inc. - Class A Common Stock",Technology,N/A,N/A,N/A,N/A
DRCT,"Direct Digital Holdings, Inc. - Class A Common Stock",Technology,,,,
DRIO,DarioHealth Corp. - Common Stock,Health Care,N/A,N/A,N/A,N/A
DRIO,DarioHealth Corp. - Common Stock,Health Care,,,,
DRMA,"Dermata Therapeutics, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
DRMA,"Dermata Therapeutics, Inc. - Common Stock",Health Care,,,,
DRMAW,"Dermata Therapeutics, Inc. - Warrant",Health Care,N/A,N/A,N/A,N/A
DRMAW,"Dermata Therapeutics, Inc. - Warrant",Health Care,,,,
DRRX,DURECT Corporation - Common Stock,Health Care,N/A,N/A,N/A,N/A
DRRX,DURECT Corporation - Common Stock,Health Care,,,,
DRS,"Leonardo DRS, Inc. - Common Stock",Industrials,N/A,N/A,N/A,N/A
DRS,"Leonardo DRS, Inc. - Common Stock",Industrials,,,,
DRTS,Alpha Tau Medical Ltd. - Ordinary Shares,Health Care,N/A,N/A,N/A,N/A
DRTS,Alpha Tau Medical Ltd. - Ordinary Shares,Health Care,,,,
DRTSW,Alpha Tau Medical Ltd. - Warrant,Health Care,N/A,N/A,N/A,N/A
DRTSW,Alpha Tau Medical Ltd. - Warrant,Health Care,,,,
DRUG,Bright Minds Biosciences Inc. - common stock,Health Care,N/A,N/A,N/A,N/A
DRUG,Bright Minds Biosciences Inc. - common stock,Health Care,,,,
DRVN,Driven Brands Holdings Inc. - Common Stock,Consumer Discretionary,N/A,N/A,N/A,N/A
DRVN,Driven Brands Holdings Inc. - Common Stock,Consumer Discretionary,,,,
DSGN,"Design Therapeutics, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
DSGN,"Design Therapeutics, Inc. - Common Stock",Health Care,,,,
DSGR,"Distribution Solutions Group, Inc. - Common Stock",Industrials,07/17/2012,N/A,N/A,242.46
DSP,Viant Technology Inc. - common stock,Technology,N/A,N/A,N/A,N/A
DSP,Viant Technology Inc. - common stock,Technology,,,,
DSWL,"Deswell Industries, Inc. - Common Shares",Industrials,12/21/2023,0.2,7.87%,N/A
DTCK,Davis Commodities Limited - Ordinary Shares,Industrials,N/A,N/A,N/A,N/A
DTCK,Davis Commodities Limited - Ordinary Shares,Industrials,,,,
DTI,Drilling Tools International Corporation  - Common Stock,Industrials,N/A,N/A,N/A,N/A
DTI,Drilling Tools International Corporation  - Common Stock,Industrials,,,,
DTIL,"Precision BioSciences, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
DTIL,"Precision BioSciences, Inc. - Common Stock",Health Care,,,,
DTSS,Datasea Inc. - Common Stock,Technology,N/A,N/A,N/A,N/A
DTSS,Datasea Inc. - Common Stock,Technology,,,,
DTST,Data Storage Corporation - Common Stock,Technology,N/A,N/A,N/A,N/A
DTST,Data Storage Corporation - Common Stock,Technology,,,,
DTSTW,Data Storage Corporation - Warrant,Technology,N/A,N/A,N/A,N/A
DTSTW,Data Storage Corporation - Warrant,Technology,,,,
DUNE,Dune Acquisition Corporation - Class A Common Stock,Finance,N/A,N/A,N/A,N/A
DUNE,Dune Acquisition Corporation - Class A Common Stock,Finance,,,,
DUNEU,Dune Acquisition Corporation - Unit,Finance,N/A,N/A,N/A,N/A
DUNEU,Dune Acquisition Corporation - Unit,Finance,,,,
DUNEW,Dune Acquisition Corporation - Warrant,Finance,N/A,N/A,N/A,N/A
DUNEW,Dune Acquisition Corporation - Warrant,Finance,,,,
DUO,Fangdd Network Group Ltd. - American Depositary Shares,Finance,N/A,N/A,N/A,N/A
DUO,Fangdd Network Group Ltd. - American Depositary Shares,Finance,,,,
DUOL,"Duolingo, Inc. - Class A Common Stock",Technology,N/A,N/A,N/A,N/A
DUOL,"Duolingo, Inc. - Class A Common Stock",Technology,,,,
DUOT,"Duos Technologies Group, Inc. - Common Stock",Technology,N/A,N/A,N/A,N/A
DUOT,"Duos Technologies Group, Inc. - Common Stock",Technology,,,,
DVAX,Dynavax Technologies Corporation - Common Stock,Health Care,N/A,N/A,N/A,N/A
DVAX,Dynavax Technologies Corporation - Common Stock,Health Care,,,,
DWAC,Digital World Acquisition Corp. - Class A Common Stock,Technology,N/A,N/A,N/A,N/A
DWAC,Digital World Acquisition Corp. - Class A Common Stock,Technology,,,,
DWACU,Digital World Acquisition Corp. - Units,Technology,N/A,N/A,N/A,N/A
DWACU,Digital World Acquisition Corp. - Units,Technology,,,,
DWACW,Digital World Acquisition Corp. - Warrants,Technology,N/A,N/A,N/A,N/A
DWACW,Digital World Acquisition Corp. - Warrants,Technology,,,,
DWSN,Dawson Geophysical Company - Common Stock,Energy,N/A,N/A,N/A,N/A
DWSN,Dawson Geophysical Company - Common Stock,Energy,,,,
DXCM,"DexCom, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
DXCM,"DexCom, Inc. - Common Stock",Health Care,,,,
DXLG,"Destination XL Group, Inc. - Common Stock",Consumer Discretionary,N/A,N/A,N/A,N/A
DXLG,"Destination XL Group, Inc. - Common Stock",Consumer Discretionary,,,,
DXPE,"DXP Enterprises, Inc. - Common Stock",Industrials,N/A,N/A,N/A,N/A
DXPE,"DXP Enterprises, Inc. - Common Stock",Industrials,,,,
DXR,Daxor Corporation - Closed End Fund,Health Care,01/12/2018,N/A,N/A,N/A
DXYN,"The Dixie Group, Inc. - Common Stock",Consumer Discretionary,N/A,N/A,N/A,N/A
DYAI,"Dyadic International, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
DYAI,"Dyadic International, Inc. - Common Stock",Health Care,,,,
DYN,"Dyne Therapeutics, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
DYN,"Dyne Therapeutics, Inc. - Common Stock",Health Care,,,,
DYNT,Dynatronics Corporation - Common Stock,Health Care,N/A,N/A,N/A,N/A
DYNT,Dynatronics Corporation - Common Stock,Health Care,,,,
DZSI,DZS Inc. - Common Stock,Utilities,N/A,N/A,N/A,N/A
DZSI,DZS Inc. - Common Stock,Utilities,,,,
EA,Electronic Arts Inc. - Common Stock,Technology,12/20/2023,0.76,0.55%,37.98
EAC,Edify Acquisition Corp. - Class A Common Stock,Finance,N/A,N/A,N/A,N/A
EAC,Edify Acquisition Corp. - Class A Common Stock,Finance,,,,
EACPU,Edify Acquisition Corp. - Units,Finance,N/A,N/A,N/A,N/A
EACPU,Edify Acquisition Corp. - Units,Finance,,,,
EACPW,Edify Acquisition Corp. - Warrant,Finance,N/A,N/A,N/A,N/A
EACPW,Edify Acquisition Corp. - Warrant,Finance,,,,
EAR,"Eargo, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
EAR,"Eargo, Inc. - Common Stock",Health Care,,,,
EAST,"Eastside Distilling, Inc. - Common Stock",Consumer Staples,N/A,N/A,N/A,N/A
EAST,"Eastside Distilling, Inc. - Common Stock",Consumer Staples,,,,
EBAY,eBay Inc. - Common Stock,Consumer Discretionary,12/15/2023,1,2.29%,8.64
EBC,"Eastern Bankshares, Inc. - Common Stock",Finance,12/15/2023,0.44,3.02%,N/A
EBIX,"Ebix, Inc. - Common Stock",Technology,12/16/2022,N/A,N/A,11.88
EBMT,"Eagle Bancorp Montana, Inc. - Common Stock",Finance,12/01/2023,0.56,3.77%,9.97
EBON,Ebang International Holdings Inc. - Class A Ordinary Shares,Technology,N/A,N/A,N/A,N/A
EBON,Ebang International Holdings Inc. - Class A Ordinary Shares,Technology,,,,
EBTC,Enterprise Bancorp Inc - Common Stock,Finance,12/01/2023,0.92,2.78%,9.54
ECBK,"ECB Bancorp, Inc. - Common Stock",Finance,N/A,N/A,N/A,N/A
ECBK,"ECB Bancorp, Inc. - Common Stock",Finance,,,,
ECDA,"ECD Automotive Design, Inc. - Common Stock",Consumer Discretionary,N/A,N/A,N/A,N/A
ECDA,"ECD Automotive Design, Inc. - Common Stock",Consumer Discretionary,,,,
ECDAW,"ECD Automotive Design, Inc. - Warrant",Consumer Discretionary,N/A,N/A,N/A,N/A
ECDAW,"ECD Automotive Design, Inc. - Warrant",Consumer Discretionary,,,,
ECOR,"electroCore, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
ECOR,"electroCore, Inc. - Common Stock",Health Care,,,,
ECPG,Encore Capital Group Inc - Common Stock,Finance,N/A,N/A,N/A,N/A
ECPG,Encore Capital Group Inc - Common Stock,Finance,,,,
ECX,ECARX Holdings Inc. - Class A Ordinary shares,Technology,N/A,N/A,N/A,N/A
ECX,ECARX Holdings Inc. - Class A Ordinary shares,Technology,,,,
ECXWW,ECARX Holdings Inc. - Warrants,Technology,N/A,N/A,N/A,N/A
ECXWW,ECARX Holdings Inc. - Warrants,Technology,,,,
EDAP,"EDAP TMS S.A. - American Depositary Shares, each representing One Ordinary Share",Health Care,N/A,N/A,N/A,N/A
