Symbol,Type,Amount,Currency,PaymentDate
SASR,Cash,$0.20,USD,N/A
SASR,Cash,$0.20,USD,N/A
SASR,Cash,$0.20,USD,N/A
SASR,Cash,$0.19,USD,N/A
SASR,Cash,$0.19,USD,N/A
SASR,Cash,$0.19,USD,N/A
SASR,Cash,$0.18,USD,N/A
SASR,Cash,$0.18,USD,N/A
SASR,Cash,$0.17,USD,N/A
SASR,Cash,$0.15,USD,N/A
SASR,Cash,$0.13,USD,N/A
SASR,Cash,$0.26,USD,N/A
SASR,Cash,$0.24,USD,N/A
SASR,Cash,$0.23,USD,N/A
SASR,Cash,$0.21,USD,N/A
SASR,Cash,$0.21,USD,N/A
SASR,Cash,$0.20,USD,N/A
SASR,Cash,$0.19,USD,N/A
SBAC,Cash,$0.85,USD,12/14/2023
SBAC,Cash,$0.85,USD,09/20/2023
SBAC,Cash,$0.85,USD,06/21/2023
SBAC,Cash,$0.85,USD,03/24/2023
SBAC,Cash,$0.71,USD,12/15/2022
SBAC,Cash,$0.71,USD,09/20/2022
SBAC,Cash,$0.71,USD,06/14/2022
SBAC,Cash,$0.71,USD,03/25/2022
SBAC,Cash,$0.58,USD,12/16/2021
SBAC,Cash,$0.58,USD,09/23/2021
SBAC,Cash,$0.58,USD,06/15/2021
SBAC,Cash,$0.58,USD,03/26/2021
SBAC,Cash,$0.465,USD,12/17/2020
SBAC,Cash,$0.465,USD,09/22/2020
SBAC,Cash,$0.465,USD,06/18/2020
SBAC,Cash,$0.465,USD,03/26/2020
SBAC,Cash,$0.37,USD,12/19/2019
SBAC,Cash,$0.37,USD,09/25/2019
SBCF,Cash,$0.18,USD,12/29/2023
SBCF,Cash,$0.18,USD,09/29/2023
SBCF,Cash,$0.18,USD,06/30/2023
SBCF,Cash,$0.17,USD,03/31/2023
SBCF,Cash,$0.17,USD,12/30/2022
SBCF,Cash,$0.17,USD,09/30/2022
SBCF,Cash,$0.17,USD,06/30/2022
SBCF,Cash,$0.13,USD,03/31/2022
SBCF,Cash,$0.13,USD,12/31/2021
SBCF,Cash,$0.13,USD,09/30/2021
SBCF,Cash,$0.13,USD,06/30/2021
SBCF,Cash,$0.11,USD,N/A
SBCF,Cash,$0.11,USD,N/A
SBCF,Cash,$0.10,USD,N/A
SBCF,Cash,$0.30,USD,N/A
SBCF,Cash,$0.30,USD,N/A
SBCF,Cash,$0.30,USD,N/A
SBCF,Cash,$0.28,USD,N/A
SBCF,Cash,$0.28,USD,N/A
SBCF,Cash,$0.28,USD,N/A
SBCF,Cash,$0.28,USD,N/A
SBCF,Cash,$0.26,USD,N/A
SBCF,Cash,$0.26,USD,N/A
SBCF,Cash,$0.26,USD,N/A
SBCF,Cash,$0.26,USD,N/A
SBCF,Cash,$0.24,USD,N/A
SBCF,Cash,$0.24,USD,N/A
SBCF,Cash,$0.24,USD,N/A
SBCF,Cash,$0.24,USD,N/A
SBCF,Cash,$0.22,USD,N/A
SBCF,Cash,$0.22,USD,N/A
SBCF,Cash,$0.22,USD,N/A
SBCF,Cash,$0.22,USD,N/A
SBCF,Cash,$0.20,USD,N/A
SBCF,Cash,$0.20,USD,N/A
SBCF,Cash,$0.20,USD,N/A
SBCF,Cash,$0.20,USD,N/A
SBCF,Cash,$0.15,USD,N/A
SBCF,Cash,$0.15,USD,N/A
SBCF,Cash,$0.15,USD,N/A
SBCF,Cash,$0.15,USD,N/A
SBCF,Cash,$0.13,USD,N/A
SBCF,Cash,$0.13,USD,N/A
SBCF,Cash,$0.13,USD,N/A
SBCF,Cash,$0.13,USD,N/A
SBCF,Cash,$0.12,USD,N/A
SBCF,Cash,$0.12,USD,N/A
SBCF,Cash,$0.12,USD,N/A
SBCF,Cash,$0.12,USD,N/A
SBCF,Cash,$0.11,USD,N/A
SBCF,Cash,$0.11,USD,N/A
SBCF,Cash,$0.11,USD,N/A
SBCF,Cash,$0.11,USD,N/A
SBCF,Cash,$0.10,USD,N/A
SBCF,Cash,$0.10,USD,N/A
SBCF,Cash,$0.10,USD,N/A
SBCF,Cash,$0.10,USD,N/A
SBCF,Cash,$0.10,USD,N/A
SBCF,Cash,$0.10,USD,N/A
SBCF,Cash,$0.10,USD,N/A
SBCF,Cash,$0.10,USD,N/A
SBCF,Cash,$0.10,USD,N/A
SBCF,Cash,$0.10,USD,N/A
SBCF,Cash,$0.10,USD,N/A
SBCF,Cash,$0.10,USD,N/A
SBCF,Cash,$0.09,USD,N/A
SBCF,Cash,$0.09,USD,N/A
SBCF,Cash,$0.09,USD,N/A
SBCF,Cash,$0.09,USD,N/A
SBFG,Cash,$0.135,USD,11/24/2023
SBFG,Cash,$0.13,USD,08/25/2023
SBFG,Cash,$0.13,USD,05/26/2023
SBFG,Cash,$0.125,USD,02/24/2023
SBFG,Cash,$0.125,USD,11/25/2022
SBFG,Cash,$0.12,USD,08/26/2022
SBFG,Cash,$0.12,USD,05/27/2022
SBFG,Cash,$0.115,USD,02/25/2022
SBFG,Cash,$0.115,USD,11/26/2021
SBFG,Cash,$0.11,USD,08/27/2021
SBFG,Cash,$0.11,USD,05/28/2021
SBFG,Cash,$0.105,USD,02/26/2021
SBFG,Cash,$0.105,USD,11/20/2020
SBFG,Cash,$0.10,USD,08/21/2020
SBFG,Cash,$0.10,USD,05/22/2020
SBFG,Cash,$0.095,USD,02/21/2020
SBFG,Cash,$0.095,USD,11/20/2019
SBFG,Cash,$0.09,USD,08/23/2019
SBFG,Cash,$0.09,USD,05/24/2019
SBFG,Cash,$0.085,USD,02/22/2019
SBFG,Cash,$0.085,USD,11/23/2018
SBFG,Cash,$0.08,USD,08/24/2018
SBFG,Cash,$0.08,USD,05/25/2018
SBFG,Cash,$0.075,USD,03/02/2018
SBFG,Cash,$0.075,USD,11/24/2017
SBFG,Cash,$0.07,USD,08/25/2017
SBFG,Cash,$0.07,USD,05/26/2017
SBFG,Cash,$0.065,USD,02/24/2017
SBFG,Cash,$0.065,USD,11/25/2016
SBFG,Cash,$0.06,USD,08/26/2016
SBFG,Cash,$0.06,USD,05/27/2016
SBFG,Cash,$0.055,USD,02/26/2016
SBFG,Cash,$0.055,USD,11/27/2015
SBFG,Cash,$0.05,USD,08/28/2015
SBFG,Cash,$0.05,USD,05/29/2015
SBFG,Cash,$0.045,USD,02/20/2015
SBFG,Cash,$0.045,USD,11/21/2014
SBFG,Cash,$0.04,USD,08/22/2014
SBFG,Cash,$0.04,USD,05/23/2014
SBFG,Cash,$0.035,USD,02/21/2014
SBFG,Cash,$0.035,USD,11/15/2013
SBFG,Cash,$0.03,USD,08/16/2013
SBFG,Cash,$0.13,USD,N/A
SBFG,Cash,$0.13,USD,N/A
SBFG,Cash,$0.13,USD,N/A
SBFG,Cash,$0.12,USD,06/29/2001
SBFG,Cash,$0.12,USD,03/30/2001
SBFG,Cash,$0.12,USD,01/02/2001
SBFG,Cash,$0.11,USD,06/30/2000
SBFG,Cash,$0.11,USD,03/31/2000
SBFG,Cash,$0.11,USD,01/04/2000
SBFG,Cash,$0.10,USD,09/30/1999
SBFG,Cash,$0.10,USD,06/30/1999
SBFG,Cash,$0.10,USD,03/31/1999
SBFG,Cash,$0.10,USD,01/04/1999
SBGI,Cash,$0.25,USD,12/15/2023
SBGI,Cash,$0.25,USD,09/15/2023
SBGI,Cash,$0.25,USD,06/15/2023
SBGI,Cash,$0.25,USD,03/17/2023
SBGI,Cash,$0.25,USD,12/15/2022
SBGI,Cash,$0.25,USD,09/15/2022
